kf,mse,mae,mape,r2
1,0.10954900687435677,0.27662618541650386,0.08473650694669414,0.31006657168713425
1,0.13878453229640805,0.32017052969658094,0.09883839896963842,0.12594289171532336
1,0.13950679833545152,0.3144375460374066,0.09493782115445709,0.12139410119052418
1,0.13908699900001043,0.3205877712763778,0.0990384817232663,0.12403797358122992
1,0.16347630823540296,0.3488623501729471,0.10514450208547464,-0.02956451187312137
2,0.10698635166153381,0.2573428708645391,0.08040819164317822,-0.3632275696962062
2,0.0786172375374529,0.22093449052197262,0.06994766390685872,-0.001746334929417337
2,0.07818225961275856,0.22496361681366234,0.07064665189122134,0.003796184185810958
2,0.07773403536740775,0.2466026191290071,0.07875339699685224,0.009507488844573087
2,0.09029513842608168,0.2234130266560908,0.06901225990861816,-0.1505469641715711
3,0.049100992462570645,0.1687740294238759,0.049830407194441075,-0.03361785391563488
3,0.04786625657915091,0.16956054257364553,0.05087324306835343,-0.007625608342476609
3,0.04116098061706698,0.15389779432246736,0.045809255117281955,0.13352618110708514
3,0.04025330400181733,0.1530271008098198,0.04559814362028768,0.15263354957461517
3,0.05507086897442289,0.17857174639524773,0.05288289856922881,-0.15928885645241353
4,0.07410213875149511,0.2187369769184835,0.06973914729079185,0.4114785562820594
4,0.058654352273334216,0.17785473775150198,0.056470388567482106,0.5341653471567736
4,0.10194078821126433,0.2702640528362452,0.08500328231644592,0.19038315408099293
4,0.06366438712283863,0.20819353445271627,0.06406949283685916,0.4943754977356184
4,0.06984916630294105,0.21738327205267063,0.06763583188500369,0.4452557930485914
5,0.03457512247420741,0.1496027635899339,0.047301123018952985,0.33758443103338387
5,0.03937213553774662,0.1510400012322998,0.04821976999448421,0.24567973452232805
5,0.03602073788563809,0.15583136913764223,0.048975223814843705,0.3098882701308703
5,0.037749947651640116,0.17038809608821434,0.05465475592674269,0.2767588004706151
5,0.037045106149598446,0.15403662442044727,0.049435684710479044,0.290262671207574
6,0.14568596550608376,0.2598103754229577,0.07212315498392856,-0.16218622477489175
6,0.147352045515421,0.27140595880097773,0.07572243443979919,-0.17547710855699306
6,0.13955372705011881,0.2617167592418797,0.07297993103526398,-0.11326728439652212
6,0.0905299390138128,0.22406894652160644,0.0636946298533905,0.2778120549493104
6,0.0687340588440062,0.1998420862264351,0.057277944108371795,0.45168516346871446
7,0.1785925729534856,0.2517624686452159,0.0687397177753679,-0.33321231745725344
7,0.17472267021894786,0.2777008123852751,0.07753611478733406,-0.304323087027772
7,0.17633112394483133,0.28214393817872685,0.07903099031338182,-0.31633036305243833
7,0.07940371703464243,0.20249306037639583,0.05785185851702431,0.40724291132729595
7,0.17576158859793556,0.2758401439269223,0.07755336728316456,-0.3120787218606935
8,0.04660764070433121,0.1763279896190398,0.05251620818159642,0.42787529936833246
8,0.082183823807323,0.23651618325771165,0.07229912795231377,-0.008834493271419941
8,0.04994915819417292,0.185155874097375,0.05603505415486932,0.38685703144829353
8,0.07049134051961355,0.226581720973463,0.06948605040283196,0.1346947306826236
8,0.06860325731456288,0.20319279655355177,0.06152626740805597,0.15787159658128536
