kf,mse,mae,mape,r2
1,0.06908164496953709,0.22492269058526346,0.07171154062102851,0.5649277204129395
1,0.14802032876898483,0.3045764425390519,0.09195353376308506,0.06777636966886602
1,0.174045018526181,0.3453182268965268,0.10526141727875417,-0.09612564950282998
1,0.10775752045445364,0.27496602090222166,0.0833707027129111,0.321349251491592
1,0.14831040933057882,0.325087351825535,0.09888617671810553,0.06594945875421931
2,0.1025335053058274,0.27465293813721237,0.08862104119581765,-0.30648909024114146
2,0.07768903414240354,0.2318302008723357,0.07383864859164013,0.010080897598522598
2,0.07795900919624887,0.23495150832965359,0.07469439139829291,0.0066408565950074605
2,0.10060808083258775,0.2892241084777513,0.09204628740798798,-0.2819551970433254
2,0.08392648874866328,0.24198789634076728,0.07596261538473673,-0.06939718490383728
3,0.04088696666642578,0.15490230238376776,0.045186878563156646,0.1392944089452619
3,0.048165254342969636,0.17020381190520437,0.05028461707699313,-0.013919766799649569
3,0.054984605872614396,0.20224750948665707,0.06002392106332885,-0.1574729444373688
3,0.04485215244598787,0.16602111256573748,0.04876838668847967,0.05582385956742575
3,0.04805339136640053,0.18080290615875497,0.05363609258215556,-0.011564955542787247
4,0.07902376465764385,0.23148617002708358,0.07149471477134436,0.3723908533826903
4,0.0713173492596187,0.21862864432463266,0.06755707674676835,0.433595439273869
4,0.0829096455466091,0.24594061947204585,0.07518893819425893,0.34152906896700574
4,0.09309788540602712,0.25976604640301243,0.08266009994643986,0.26061375758689553
4,0.05822124343196331,0.2061611308683869,0.06402406972948346,0.5376051107709576
5,0.03509065533360421,0.14127651415121323,0.044867938394387796,0.3277074741944581
5,0.04611146773087884,0.16376837947246517,0.05296859231063835,0.1165626627751788
5,0.051423149387826925,0.19333429829769233,0.061250155226678524,0.01479756766722684
5,0.05592530489427756,0.18945749770753545,0.06034058653592081,-0.07145803138687445
5,0.060216329965000585,0.18978377365877097,0.06058137844988698,-0.15366863861736024
6,0.16632174410573528,0.2720704308820217,0.07483519994916876,-0.32680481066755984
6,0.14632695068662024,0.2716219320045431,0.07559920390248986,-0.16729958037175097
6,0.07944446506779963,0.21935643432652746,0.06241523225027579,0.3662446302519702
6,0.08561824513875943,0.2147356451718113,0.06068984405328641,0.3169942983594338
6,0.17584173005290546,0.26686073904519253,0.07329460424381037,-0.4027489586808404
7,0.1205056379851718,0.22900434029754904,0.06435042206181188,0.10041275385668191
7,0.11886396594327146,0.23843068985317065,0.06753941731674455,0.11266800809985122
7,0.12610532456616003,0.215719433825949,0.05899343405632315,0.05861050530730916
7,0.1286563168686271,0.2311168811088336,0.06463844442134607,0.0395670797989397
7,0.11694476735283478,0.20931374934054967,0.05805997446580344,0.12699502718078015
8,0.0873739364842361,0.21349951466068703,0.062271656092786065,-0.07254489818894627
8,0.08655735224480124,0.2125717638373652,0.0616424506601717,-0.06252104788313595
8,0.07841266299700206,0.1900809426066788,0.05537779475346779,0.037457793079780144
8,0.08200095177966384,0.20670951946989105,0.061059686109721234,-0.006589676702777769
8,0.0857906852064647,0.2227294706669603,0.06564726025692798,-0.05310994826161619
