kf,mse,mae,mape,r2
1,0.168579717962646,0.33300611494611926,0.10200341488213531,-0.06170549671326975
1,0.2261496251739704,0.35447653727622924,0.10435257125585354,-0.42427750519817864
1,0.07942822437676013,0.22770026860474699,0.07315389990893577,0.4997655504817792
1,0.09924422156439967,0.26806388671178666,0.08425637860904218,0.37496552476555756
1,0.15632176945445947,0.28142167078997543,0.09056174386083674,0.015494367344241478
2,0.08621837499586045,0.2418313777064421,0.07784625418698121,-0.09860055963588832
2,0.10362823449245182,0.2700099136056758,0.0876941912824324,-0.3204382060431159
2,0.1019391290906916,0.2527415495442585,0.08102671863736748,-0.29891550696943403
2,0.17094430614584072,0.31317629765482236,0.10151610970065918,-1.1781842954869646
2,0.09242186724326007,0.2399946485426079,0.07770297216165688,-0.17764589138816644
3,0.045978901451169486,0.18206130490674888,0.05400291458297955,0.032104830068680146
3,0.05501184002692728,0.18582542710907776,0.05429773769575237,-0.1580462466604462
3,0.09706619087322205,0.25297890949316404,0.07356985911994977,-1.0433262723686396
3,0.04747132001664122,0.1712522948843729,0.0505329371158148,0.0006881438181395305
3,0.053681547716594835,0.18562839572905168,0.05492718770719964,-0.130042456636559
4,0.11077236144979787,0.2991461295985849,0.09165312349891025,0.12024253033904164
4,0.12247099241231338,0.3127321324460076,0.09597201395374691,0.027331646799339193
4,0.1384201978747108,0.3355396390059442,0.10397967692676087,-0.09933742892547981
4,0.09244194470026561,0.2532821694983281,0.08005185799527902,0.2658232586573399
4,0.09765221360131245,0.26386583111542533,0.08343741956519432,0.22444314429807777
5,0.07891927657459236,0.24494349342910895,0.07883540000724036,-0.5119934147331093
5,0.07739750432471883,0.24098717873315953,0.0769974814650647,-0.4828381852327781
5,0.1395060318583897,0.3271079438930876,0.10518607556552842,-1.6727589334408712
5,0.10593467031981371,0.28192572382289194,0.09052265184667103,-1.0295741530789448
5,0.05343239185225159,0.19839538829936415,0.06360129559425175,-0.023696973928587495
6,0.0869413799876513,0.21030015283637268,0.059900258076743144,0.30643920412259384
6,0.07475867902351145,0.19739797775964887,0.05704898638872029,0.40362473048329106
6,0.07260657256397049,0.20246714822953465,0.05824312756420076,0.42079281165596316
6,0.08080276882497853,0.22560826889273744,0.0661516320544877,0.3554089817379247
6,0.09933708004136005,0.22344051171708876,0.06424738553827222,0.20755451197796781
7,0.16517350015713422,0.26182239670997687,0.072344309782402,-0.23303752941827516
7,0.16126207570731432,0.2557247175445981,0.07060989083104792,-0.2038383350225399
7,0.1608144195597818,0.26499629916718326,0.07416652485882652,-0.2004965348569121
7,0.15965087058396116,0.2508377442023342,0.06916951148250355,-0.19181051952674033
7,0.17142048649508565,0.2700533847536887,0.07517903776053574,-0.27967193864935314
8,0.07637802787381365,0.23503239417533542,0.07128573394239134,0.062433633803695376
8,0.05208735801566928,0.18653897048914644,0.05659151529524574,0.36060989869757687
8,0.12706607434096814,0.29406068911046307,0.08684756719357459,-0.5597794405416423
8,0.14316331734464174,0.327641645362188,0.09768027108095856,-0.757378593712597
8,0.08697940449752148,0.23553865876338004,0.07194314435218051,-0.06770188336610561
