kf,mse,mae,mape,r2
1,0.13582498313051924,0.30960744917197586,0.09425336539839024,0.14458196440563098
1,0.11569138930688336,0.2518646992243759,0.0806599200281502,0.2713821957115289
1,0.2485554944917728,0.37582454251529596,0.11472266130165709,-0.565388398613133
1,0.21973263763843925,0.36372313569872516,0.11003371281002117,-0.38386368186788
1,0.15948378627896992,0.29928484351549767,0.09433249917844218,-0.004419835169885644
2,0.1053033672696717,0.26293207197536833,0.08538634792569112,-0.34178286495841714
2,0.12620568927169004,0.30594324331496797,0.09949547421444352,-0.6081217126832719
2,0.1569153278165479,0.2747489070497835,0.09041710130139732,-0.9994260731889821
2,0.08814388423469897,0.23467012116640842,0.07574194328775402,-0.12313553292288937
2,0.07218722016726131,0.22853929603672726,0.07364018745265356,0.0801853957683617
3,0.0446761313941171,0.16820958290593685,0.04923504539766941,0.05952925314001656
3,0.045231492143073496,0.17335317518979282,0.05116014582787077,0.04783843475334404
3,0.05124453151421969,0.16774060847637146,0.04873454185254735,-0.07874118285931697
3,0.06405241388764231,0.20524117288436758,0.06078168284957362,-0.348358052663172
3,0.08877215348292697,0.2525059116619023,0.07472228580983717,-0.8687296970715541
4,0.0972811748127071,0.27280282542059586,0.08446987532103935,0.2273899456620394
4,0.09331254103195326,0.27005524825092875,0.08503776060921793,0.2589089560656347
4,0.10132521194008544,0.2826626361253661,0.08887259930419521,0.1952720795821533
4,0.10549879243162785,0.28546064472534166,0.09010032497784592,0.16212537615713207
4,0.12860900328028346,0.33450319023833947,0.1016714499594024,-0.02141662252778964
5,0.20331504469479586,0.4028060708103876,0.12915884309565612,-2.895258826962797
5,0.10853157605882834,0.2870150211848251,0.09013863082858484,-1.079327578940135
5,0.11515572754410443,0.30679670656056807,0.09726081272353262,-1.206237934161973
5,0.12146767843272317,0.3002152863514085,0.09587194506472815,-1.327166921247783
5,0.0700593076337279,0.2233336289868641,0.07171916213376313,-0.34224762796496555
6,0.09413825433791484,0.20063607576954723,0.05748180134199123,0.24902730310483412
6,0.11029041233233831,0.2632864848032651,0.07663453132820042,0.12017607535412322
6,0.08712850054388667,0.18087138301850694,0.050325118503144264,0.3049464801524192
6,0.10546506529821582,0.23984676056012236,0.06909515301076848,0.15866950080752662
6,0.10749939891660264,0.25401394431042484,0.07403008319613293,0.14244093342512587
7,0.14376136566579287,0.24177108731879987,0.06691164018186326,-0.07319369619043625
7,0.1523045462069509,0.2560250119231275,0.07120899789185782,-0.13696943635349168
7,0.16413887931062052,0.24841207418624747,0.0679764308294473,-0.2253139761167089
7,0.13881755283905617,0.2616641243684666,0.07411369626438602,-0.036287614113186484
7,0.16230871266957633,0.2644879231959069,0.07328618820393087,-0.211651589890407
8,0.10833547662624547,0.2639552628197021,0.08052591435603353,-0.32985495931399544
8,0.071611206245924,0.20974690225648568,0.062418979720068615,0.12094799659072841
8,0.13682010771677086,0.30023494843088705,0.08895132165363323,-0.6795135300761042
8,0.1337288355840189,0.30418261764293375,0.09104268480612125,-0.6415671093434756
8,0.10989017370006667,0.28328650453614873,0.08519089671058883,-0.3489393966399601
