kf,mse,mae,mape,r2
1,0.10884053679402851,0.2846511060044582,0.08796648695901159,0.31452847604687495
1,0.1440340374303064,0.3176282211379925,0.09639001508537459,0.09288180629507492
1,0.08514297374325161,0.24472994255696437,0.07604128616009084,0.4637743832875909
1,0.10674072632887965,0.2683827086059041,0.08289166856526209,0.3277529631906877
1,0.12079279785835693,0.29333527826293415,0.08951211652610007,0.23925381416280844
2,0.09001020038979707,0.23663407335531486,0.07351297759294054,-0.1469162638001147
2,0.11787493999350483,0.2949887057173276,0.09373669531715897,-0.5019707231797008
2,0.07762577399778053,0.2447558702793871,0.08018304467733174,0.01088696278229373
2,0.11316544491805003,0.2921463698362135,0.09490875305286123,-0.44196200780150563
2,0.06357506679147064,0.22517918599103048,0.07283809808265808,0.1899220559497673
3,0.0403770174733588,0.14756621265209954,0.04378518884500605,0.15002927527094156
3,0.05636549710579937,0.200931824294683,0.05976677170099907,-0.1865418850300382
3,0.06711199375230444,0.193254792904732,0.05752005084196344,-0.41276482358549615
3,0.07851368999534626,0.19864970321954073,0.0586708173983908,-0.6527802735932426
3,0.06604876578435094,0.2020956963411706,0.0591593826396272,-0.3903829662066072
4,0.058276200964714774,0.19608133920593254,0.06239020450308548,0.5371686363713922
4,0.0700816222297664,0.22172027725057844,0.0698916611665066,0.4434096209952474
4,0.07522363333764981,0.22592670660769246,0.07174900727934852,0.4025716121089765
4,0.06956742751099836,0.20843438048027757,0.06448930452952582,0.4474933711182544
4,0.08920211735639864,0.2664718073588229,0.08151941660635939,0.29155406613381063
5,0.03740268429887449,0.16003303611985709,0.051288492488128105,0.28341192661861636
5,0.0454161776615699,0.17421013286260187,0.05548648271755407,0.12988354015462122
5,0.060602643273064805,0.19184262503681215,0.06185719097457196,-0.1610699124653887
5,0.0441158913573015,0.16471617343437922,0.05247947546185353,0.15479537937381682
5,0.03504260136446668,0.15081120174675186,0.047569422717884044,0.32862812739911673
6,0.10893660317267381,0.2364701038205142,0.06626135775754997,0.13097586894350954
6,0.1351617893404777,0.27529810064071003,0.07746810983664179,-0.07823131172418463
6,0.11876719510070574,0.23758287589135743,0.06617872878814215,0.05255391195915715
6,0.13195738159345008,0.23971732840666407,0.06626429331782559,-0.052668667242812495
6,0.15885483832706995,0.2875561385654138,0.08050444753340519,-0.2672387776079477
7,0.11298993104135997,0.22172158202795939,0.062179079080109646,0.15651829568399334
7,0.07457427994283902,0.20240317275469175,0.05833795540250872,0.4432951665286037
7,0.0954234641780905,0.1981242622720629,0.05548816965747973,0.28765381609790897
7,0.11303881335378095,0.2065086369449835,0.057336351300234636,0.15615338408690005
7,0.08924676172084967,0.20310251772544263,0.056937450306907486,0.33376354877647196
8,0.07614343801682863,0.2106391789660114,0.06199830198207362,0.06531330438282223
8,0.074464097827178,0.21535543642025623,0.06398467831809232,0.08592777850644606
8,0.05722731927218168,0.1713060151927597,0.049673054358576114,0.2975151195862358
8,0.07113525585513164,0.16964323622826621,0.04939326708976788,0.12679045011835988
8,0.059504604192006476,0.18236332137365197,0.05440610304377529,0.26956066977245885
