kf,mse,mae,mape,r2
1,0.26031664040801156,0.40672235114354943,0.11951532307407532,-0.6394594281404473
1,0.19480255165842508,0.36745201264189875,0.10904782050012005,-0.22685541516535546
1,0.23239568557798532,0.3858724528453528,0.11464164547827331,-0.4636148391544208
1,0.3513158798645306,0.4518984117501221,0.13297978875094954,-1.2125674739678893
1,0.1787423490742228,0.3358184787766697,0.10004792349892591,-0.12570917071764298
2,0.08955250739328403,0.26224093117719827,0.08447696574233315,-0.14108430765231228
2,0.10948703012675587,0.28097315551856533,0.09104589086092514,-0.3950913894619379
2,0.0863144321328378,0.24520628712165102,0.07928198040251969,-0.09982452638828199
2,0.05543048874841485,0.1931158407636347,0.06203937605845827,0.29370083856459683
2,0.0837690732860234,0.2501920678661313,0.08011838147924061,-0.06739138607777706
3,0.04463654487053104,0.17255428116541058,0.050994360120180396,0.060362583292847716
3,0.06077888629053778,0.210125504991954,0.06274583075260855,-0.2794474991294107
3,0.057442052712653444,0.1946509271541801,0.057571806151725406,-0.20920430059782102
3,0.05463841693689589,0.1793605710041185,0.05299553280487824,-0.1501853714812933
3,0.06269384967203999,0.1817746014109046,0.053304245737692484,-0.31975911487168274
4,0.09627586789142409,0.24529259324287747,0.07715136382987922,0.23537412386069057
4,0.09226985667155027,0.24358319521932312,0.07654689061506055,0.2671899870245974
4,0.08991907198625729,0.23960509235517682,0.07526725011479977,0.28585999061920664
4,0.08403068456462333,0.22944075484075127,0.07145662481612215,0.3326257429299747
4,0.08931859756378908,0.25528289567070733,0.07854139641128718,0.29062897677778166
5,0.056021126073460215,0.18321878683237622,0.05976954013797875,-0.07329384385506388
5,0.033618415131373085,0.14100202719079585,0.04529143198722339,0.3559137323774615
5,0.07168735439845392,0.20813844858746072,0.06740040597403726,-0.3734389426093241
5,0.043774545200660035,0.1516110748745276,0.0484805956145258,0.1613351395361965
5,0.04351592749382391,0.16468352357914398,0.05266367909275625,0.16628992734776515
6,0.09986677231510388,0.24556314654905106,0.07045563467803842,0.20332897754315593
6,0.060234209606177695,0.19358107573900837,0.05551343266656032,0.5194913358927502
6,0.09955448040370322,0.25442692564826774,0.07348888283705693,0.2058202357523985
6,0.12052514322456691,0.24688872598632283,0.06970848709716389,0.0385301651533263
6,0.1171648459686782,0.26684204180545706,0.07553121934356076,0.06533639297614058
7,0.12425947430650522,0.2525747638941438,0.07224334425411967,0.07238997139403391
7,0.1541563285087857,0.30549173264015794,0.0889095029825272,-0.15079318575822453
7,0.17118809301175625,0.3244655475616455,0.09436665058055886,-0.27793709688439217
7,0.17194406311846364,0.31405195269377334,0.0918777243898082,-0.2835804931422774
7,0.13616928005364592,0.25906606801574705,0.07414393962155852,-0.016517979580762177
8,0.04399153751864845,0.1582509143242135,0.046243672273848804,0.45998885906180165
8,0.06693710998037396,0.18434670059900435,0.05411449305578969,0.17832412390032004
8,0.05561534916032578,0.17266348856751557,0.04983610140397081,0.3173026030060315
8,0.08989101757588976,0.21888472409156873,0.06287839342106243,-0.10344292787389797
8,0.05738946755931088,0.202257716618716,0.06026894071908999,0.2955246940073003
