kf,mse,mae,mape,r2
1,0.10227754735510815,0.2729638272568996,0.08377734386065581,0.35586181107901005
1,0.17823451713465294,0.34775159947701356,0.10349678291996481,-0.12251087398204552
1,0.12087925399105993,0.2873122361904509,0.08895277367208519,0.23870931834549025
1,0.10804664462087822,0.26784049157151196,0.08129276934340679,0.31952836389944617
1,0.13461585049295002,0.30651196436973505,0.09207837399541492,0.15219701313792933
2,0.10538044128266769,0.2866495701741678,0.09247057768479197,-0.3427649474183898
2,0.10083949071014582,0.25131177126775855,0.07967006688275165,-0.2849038378754305
2,0.07093187012512286,0.23293224410711935,0.07601285258291327,0.09618115373641034
2,0.06343511341440686,0.2147046318760933,0.07023300425688751,0.1917053516610654
2,0.050140589154267695,0.1914348815556375,0.061412216706540824,0.3611051088819943
3,0.03874065862400224,0.1590340576280995,0.046584842704224826,0.18447602751117576
3,0.030007682053854155,0.14753092473931084,0.04374592556268466,0.36831264766937066
3,0.05763213379043108,0.18926852266227387,0.055997797327266875,-0.21320566973169863
3,0.10311239370691841,0.2591740444969323,0.07640906058340854,-1.1706040092100647
3,0.049099256009529316,0.16829485532310426,0.04932351447431282,-0.03358130009511129
4,0.06054918113262918,0.19389397072871725,0.06149871425991848,0.5191165586243618
4,0.08199072643458151,0.23069275127878203,0.07349445387832851,0.34882715255247543
4,0.07064730813579413,0.210183228774759,0.06636231414044802,0.43891692629418344
4,0.07936445043269516,0.23601502525367796,0.0734263808078188,0.3696851165771744
4,0.07667975457478005,0.24810023497578224,0.07695414386478591,0.39100705287839754
5,0.029950386183927508,0.1464432153668212,0.047206907361352975,0.4261885226987612
5,0.0643588122971014,0.202970098010169,0.06480226666882287,-0.23303335505472744
5,0.05355252521375709,0.18421627584533684,0.05878741950693803,-0.025998577026968395
5,0.04866989515932289,0.18323374918031374,0.057810957299565334,0.06754643262482085
5,0.05313841536077322,0.1861382972176407,0.05782362192114677,-0.018064756573154428
6,0.08555641469123954,0.2315183643291706,0.06588826631417426,0.31748754075330254
6,0.1262417045936664,0.25653137250123664,0.07134798038093595,-0.007072778501327148
6,0.10531973640308864,0.2250195817695578,0.06260379921174099,0.15982883856111085
6,0.09293529044296736,0.23294725881397546,0.06655097284602728,0.2586237529945191
6,0.11742210458291058,0.27595061870444654,0.07971982099809378,0.06328415399329179
7,0.15876162459970547,0.24304105324855108,0.06689051803820367,-0.18517220484291608
7,0.134618097208135,0.23697080272176993,0.06669112624445325,-0.004938236694129516
7,0.15383989692186467,0.2568306171895327,0.07191995454425255,-0.14843099072212151
7,0.17324640525793403,0.2699926915701745,0.07600351290448543,-0.2933026140187023
7,0.16928590354629422,0.26763829419680385,0.07448333915548569,-0.2637370527081324
8,0.052278118780458856,0.1914326479389224,0.057234007820876544,0.35826824518758993
8,0.06911521557685808,0.17662248789410137,0.05144899787028771,0.1515871341385353
8,0.04733339348525289,0.1535355967469802,0.044802882270529906,0.41896643622395047
8,0.07242978597709814,0.19979471077656355,0.05904434632665113,0.11089965094259446
8,0.059529446663256234,0.19307043214776876,0.05754140346223609,0.26925571995710806
